Model,Fuel Barrels/Year
GLE350 4matic,17.347894736842107
GLE350 d 4matic,14.699423076923075
GLE400 4matic,16.4805
GLE450 AMG Coupe,16.4805
GLE550e 4matic,10.803702789130432
GLH-S,16.4805
GLK250 Bluetec 4matic,13.649464285714286
GLK350,16.409155844155848
GLK350 4matic,16.774794642857145
GLS450 4matic,17.347894736842107
GLS550 4matic,20.600625
GNX,20.600625
GS 200t,12.677307692307696
GS 200t F Sport,13.73375
GS 300,18.311666666666667
GS 300 4WD,15.695714285714288
GS 300/GS 400,17.685214912280703
GS 300/GS 430,17.632645534290273
GS 350,14.69276021080369
GS 350 AWD,16.052435064935068
GS 350 F Sport,14.98227272727273
GS 430,17.347894736842107
GS 450h,12.687185600748014
GS 460,16.4805
GS F,17.347894736842107
GS300,18.311666666666667
GT,23.543571428571425
GT 2WD,23.543571428571425
GT V6 2.5,17.347894736842107
GT-R,18.015606008485268
GTA,13.1844
GTA Convertible,14.330869565217393
GTC4Lusso,25.35461538461539
GTI,13.7699116493785
GTI 16v,14.992612460003768
GTI VR6,17.347894736842107
GTI/Golf GT,14.083336363636365
GTO,19.09355026659787
GTV,17.347894736842107
GV,13.205528846153848
GV Plus/GV/Cabrio,13.757634782608697
GV/GVX,12.846338461538465
GX 460,19.540298713235295
GX 470,21.974
Galant,15.675748883749465
Galant Sigma,18.311666666666667
Gallardo Coupe,22.30413822115385
Gallardo Coupe SL,24.449093406593406
Gallardo Spyder,23.420948660714284
Genesis,16.15928061890263
Genesis AWD,17.347894736842107
Genesis Coupe,15.8137709051532
Genesis R Spec,18.311666666666667
Genesis R-Spec,18.311666666666667
Genesis RWD,16.6469696969697
Ghibli  S RWD,17.347894736842107
Ghibli V6,17.347894736842107
Ghibli V6 AWD,18.311666666666667
Ghibli V6 SQ4,17.829780701754387
Ghibli V6 SQ4 AWD,17.347894736842107
Ghost,22.17019642857143
Ghost EWB,22.23559523809524
Goldacre Limited,18.311666666666667
Golf,12.46148769606411
Golf III,14.536371753246755
Golf III / GTI,14.80391233766234
Golf R,13.625636163836164
Golf SportWagen,11.30502986453202
Golf/GTI,13.3772205251727
Gran Fury,23.070135340802988
GranTurismo,21.401760416666665
GranTurismo Convertible,21.974
Grand Am,14.669753665499341
Grand Caravan,16.61129761904762
Grand Caravan FFV,17.347894736842107
Grand Cherokee 2WD,19.96158631172608
Grand Cherokee 4WD,21.012113998559585
Grand Cherokee SRT 4WD,21.974
Grand Cherokee SRT8,22.758785714285715
Grand Cherokee SRT8 4WD,22.49719047619048
Grand Cherokee SRT8 AWD,26.411057692307693
Grand Marquis,18.09732553385727
Grand Marquis FFV,17.588837719298247
Grand Marquis Wagon,18.190182809966092
Grand Prix,16.939774817481283
Grand Prix Ste Turbo,18.311666666666667
Grand Prix Turbo,18.850245098039217
Grand Vitara,17.01593878364743
Grand Vitara 4Door 2WD,18.311666666666667
Grand Vitara 4Door 4WD,18.850245098039217
Grand Vitara 4WD,17.642734128739214
Grand Vitara AWD,17.829780701754387
Grand Vitara XL7,19.11953431372549
Grand Vitara XL7 4WD,19.691773897058827
Grand Wagoneer,25.422300865800864
Grand Wagoneer 4WD,26.787946915584417
Gy/yugo GVX,13.1844
H3 4WD,21.663355654761904
H3 4WD FFV,23.543571428571425
H3T 4WD,21.463889285714284
H3T 4WD FFV,23.543571428571425
HHR FWD,13.922650492901749
HHR FWD FFV,13.057626923076924
HHR Panel FWD,13.662810154217764
HHR Panel FWD FFV,13.057626923076924
HR-V 2WD,11.012315668202765
HR-V 4WD,11.365862068965518
HR-V AWD,11.365862068965518
HR-V FWD,11.012315668202765
HS 250h,9.417428571428571
Hardbody 2WD,16.584387104123948
Hardbody 4WD,20.295430555555555
Hatchback,13.472229197009888
Hatchback 4WD,13.940751449275362
Heritage,23.543571428571425
Highlander 2WD,15.96873589398717
Highlander 4WD,17.279742293233085
Highlander AWD,16.4805
Highlander Hybrid 2WD,12.442542735042736
Highlander Hybrid 4WD,12.183386613386615
Highlander Hybrid 4WD LE Plus,11.771785714285713
Hombre Pickup 2WD,17.15593054725589
Hombre Pickup 2WD (FFV),16.16508373205742
Hombre Pickup 4WD,20.50170243097239
Horizon,13.04474162768391
Huayra Coupe,25.35461538461539
Huracan,19.792757352941177
Huracan 2WD,19.388823529411766
Huracan Spyder,20.600625
Huracan Spyder 2WD,20.600625
I-Mark,11.850446652995329
I30,15.852671428571432
I35,16.4805
ILX,12.200035160098523
ILX Hybrid,8.673947368421054
IS 200t,12.677307692307696
IS 250,14.518535714285715
IS 250 AWD,14.786851778656128
IS 250 C,13.73375
IS 250/IS 250C,14.292272820037107
IS 300,18.20458089668616
IS 300 AWD,15.695714285714288
IS 350,15.61417810760668
IS 350 AWD,15.70760497835498
IS 350 C,14.98227272727273
IS 350/IS 350C,15.356829545454547
IS F,18.311666666666667
ITS 190E,20.600625
ITS 190E 2.0,20.600625
ITS 190E 2.3,20.600625
ITS 200TE,20.600625
ITS 230CE,20.600625
ITS 230TE,20.600625
ITS 320,21.974
ITS 520,21.974
Impala,15.38569339915005
Impala Bi-Fuel  (CNG),16.4805
Impala FFV,15.338993506493509
Impala Limited,14.98227272727273
Impala Police,16.284303571428573
Impala eAssist,11.365862068965518
Impala/Caprice,18.880614198895934
Imperial/New Yorker Fifth Avenue,17.829780701754387
Impreza,13.957669836956523
Impreza AWD,15.067014800189813
Impreza Sport AWD,11.202183179723502
Impreza Wagon,14.032309782608698
Impreza Wagon AWD,14.24605997815061
Impreza Wagon/Outback SPT AWD,15.763118459191457
Impreza Wagon/Outback Sport,15.740773752563229
Impreza Wagon/Outback Sport AWD,14.851318651742996
Impulse,15.515080291137435
Insight,7.183229405298086
Integra,13.734473781291175
Intrepid,16.62869557985874
Intrigue,16.23267293233083
Ion,13.559482951505018
J-10 Pickup 4WD,22.638654745989307
J-10 Pickup Truck,23.864620129870133
J-10 Pickup Truck 4WD,24.895543181818184
J-20 Pickup Truck,29.96454545454546
J-20 Pickup Truck 4WD,29.96454545454546
J-Car/Elantra,14.98227272727273
J30,18.311666666666667
JCW Countryman All4,12.442542735042736
JCW Countryman Coupe All4,12.442542735042736
JCW Paceman All4,12.442542735042736
JX/JXI/Limited Convertible,15.98109090909091
JX35 AWD,16.4805
JX35 FWD,15.695714285714288
Jetta,12.982489235204616
Jetta GLI,14.083336363636365
Jetta GLI 16v,14.992612460003768
Jetta GLI/Wolfsburg Edition,14.083336363636365
Jetta GLX,17.347894736842107
Jetta Hybrid,7.366284090909091
Jetta III,14.821637593772689
Jetta III GLX,17.829780701754387
Jetta SportWagen,12.329053459449048
Jetta Wagon,13.806804484163086
Jimmy 2WD,19.299968990632692
Jimmy 4WD,21.024089689722043
Jimmy AWD,20.600625
Jimmy Sonoma 2WD,18.311666666666667
Jimmy Sonoma 4WD,19.994724264705884
Jimmy V1500 4WD,24.6652032607915
John Cooper Works,11.568823891625614
John Cooper Works Clubman,11.423367918719212
John Cooper Works Convertible,11.659730742565225
John Cooper Works Coupe,11.373593947923997
John Cooper Works GP-2,11.365862068965518
John Cooper Works Hardtop,12.224546703296705
John Cooper Works Roadster,11.373593947923997
Journey,16.521804511278198
Journey  2WD,16.762747493734338
Journey  4WD,19.388823529411766
Journey  AWD,18.311666666666667
Journey AWD,17.347894736842107
Journey FWD,16.118897778537253
Juke,11.520213282247765
Juke AWD,12.06244708994709
Juke Nismo RS,12.207777777777777
Juke Nismo RS AWD,12.207777777777777
Justy,10.783474940619154
Justy 4WD,12.06244708994709
Justy AWD,12.48949572649573
K10 Blazer 4WD,24.6200974780938
K10 Pickup 4WD,23.569381461599065
K15 Jimmy 4WD,24.37532733285622
K15 Pickup 4WD,23.569381461599065
K15 Suburban 4WD,26.89811553030303
K1500 Pickup 4WD,23.641148922059305
K20 Pickup 4WD,24.59569173267909
K25 Pickup 4WD,24.59569173267909
K2500 Pickup 4WD,23.705776430703214
K2500 Sierra 4WD,23.787944925662572
K5/K10 Blazer 4WD,23.93474107142857
K900,17.265285714285714
Kallista,16.284303571428573
Kalos,12.442542735042736
Karif,22.758785714285715
Karma,6.359254842857142
Kizashi,13.205528846153848
Kizashi AWD,13.1844
Kizashi S,12.967074725274728
Kizashi S AWD,13.1844
Kubvan,13.377879962779156
L-140/141 Gallardo,31.46277272727273
L-140/715 Gallardo,26.939278846153847
L-147 Murcielago,32.961
L-147/148 Murcielago,31.46277272727273
L100/200,13.459075
L200,13.73375
L300,15.407959523809525
LFA,27.4675
LHS,17.347894736842107
LLV,19.388823529411766
LR2,18.298202205882355
LR3,23.543571428571425
LR4,22.282308673469384
LS,17.620835851539997
LS 400,17.785972886762362
LS 430,17.669152046783626
LS 460,17.261155263157896
LS 460 AWD,18.311666666666667
LS 460 L,17.347894736842107
LS 460 L AWD,18.311666666666667
LS 600h L,16.218904761904763
LTD,17.680760504201682
LTD Crown Victoria,20.653262266466356
LTD Crown Victoria Wagon,18.169935500515997
LTD Crown Victoria/Country Squire Wagon,18.311666666666667
LTD Wagon,18.311666666666667
LW,15.405684782608695
LW200,13.73375
LW300,15.407959523809525
LX 450,25.35461538461539
LX 470,25.35461538461539
LX 570,23.194777777777777
LaCrosse,15.378646381517036
LaCrosse AWD,16.1734099378882
LaCrosse eAssist,11.365862068965518
LaFerrari Aperta,25.35461538461539
LaFerrari Hybrid,23.543571428571425
Lacetti,14.98227272727273
Lacrosse/Allure,16.11453176808481
Lacrosse/Allure AWD,17.347894736842107
Laforza,29.96454545454546
Lagonda,37.767812500000005
Lancer,14.012801349840302
Lancer 4WD,12.677307692307696
Lancer AWD,13.843619999999998
Lancer Convertible,16.521804511278198
Lancer Evolution,17.523125996810208
Lancer Sportback,13.998774582784367
Land Cruiser Wagon 4WD,25.4603843429298
Landaulet,27.4675
Lanos,13.256221374277898
Laser,15.029078635612958
Laser/Daytona,15.495131058086653
LeBaron,15.978635518326234
LeBaron Convertible,16.259991594599146
LeBaron GTS,15.222895318820283
LeBaron Landau,17.347894736842107
LeSabre,16.697964190500763
LeSabre/Electra Wagon,18.911130452180874
Legacy,14.484104404291362
Legacy 4WD,16.4805
Legacy 4WD Turbo,17.829780701754387
Legacy AWD,15.181154653391948
Legacy AWD (incl. Outback),16.088107142857144
Legacy AWD Turbo,17.829780701754387
Legacy Turbo,17.347894736842107
Legacy Wagon,14.570751364577454
Legacy Wagon 4WD,16.4805
Legacy Wagon AWD,15.559144102722223
Legacy Wagon AWD (incl. Outback),15.957309523809526
Legacy Wagon AWD Turbo,18.070723684210527
Legacy/Outback AWD,16.108759398496243
Legacy/Outback Wagon AWD,16.215775632262478
Leganza,15.891910714285716
Legend,17.630142230576443
Lemans,12.411968384880488
Levante,20.600625
Levante S,20.600625
Liberty 2WD,18.6119595749484
Liberty 4WD,19.40565410539216
Liberty/Cherokee 2WD,18.851117289830913
Liberty/Cherokee 4WD,18.844993177797438
Lightning F150 2WD,27.4675
Lightning Pickup 2WD,25.35461538461539
Limousine,21.769569665585532
Lincoln 100J,20.600625
Lincoln 24E,20.600625
Lincoln 85J,20.600625
Lincoln Eagle/Windsor,20.600625
Lincoln Eaton,19.388823529411766
Lincoln Stratford,20.600625
London Taxi,18.986335227272725
Loyale,14.34968787878788
Loyale 4WD,15.405684782608695
Loyale 4WD Turbo,16.4805
Loyale AWD,15.405684782608695
Loyale Wagon,14.593843434343436
Loyale Wagon 4WD,15.405684782608695
Loyale Wagon 4WD Turbo,16.4805
Loyale Wagon AWD,15.405684782608695
Lucerne,17.345927855352667
Lucerne FFV,16.4805
Lumina,16.904035147392293
Lumina Minivan 2WD,18.118912280701757
Lumina/APV Minivan 2WD,18.491192810457516
Lumina/Monte Carlo,16.491514536340855
Lynx,12.162684188234584
Lynx Wagon,12.160877375773396
M Coupe,17.380020467836257
M Roadster,16.958943922305764
M1 Coupe,15.695714285714288
M2,15.176142715979674
M235i,14.066327503293808
M235i Convertible,14.220673863636364
M235i xDrive,14.032309782608696
M235i xDrive Convertible,14.330869565217393
M240i Convertible,13.757634782608697
M240i Coupe,14.083336363636365
M240i xDrive Convertible,13.1844
M240i xDrive Coupe,13.1844
M3,18.284903404902632
M3 Convertible,19.844395779465632
M3 Coupe,20.600625
M3 Sedan,20.600625
M30,17.347894736842107
M35,17.669152046783626
M35h,11.365862068965518
M35x,18.311666666666667
M37,15.695714285714288
M37x,16.4805
M4 Convertible,16.914197368421053
M4 Coupe,16.914197368421053
M4 GTS,17.347894736842107
M45,18.311666666666667
M45x,20.600625
M5,22.85362878420599
M56,17.347894736842107
M56x,18.311666666666667
M6,25.56590384615385
M6 Convertible,22.283410038104314
M6 Coupe,19.994724264705884
M6 Gran Coupe,19.994724264705884
MB 300E,23.543571428571425
MB 300SL,19.388823529411766
MDX,19.388823529411766
MDX 2WD,14.493720355731227
MDX 4WD,18.069189797130978
MDX AWD,15.338993506493509
MDX FWD,14.65657114624506
MERC BENZ 300CE,21.974
MERC BENZ 300E,21.974
MERC BENZ 300SE,21.974
MERC BENZ 300SEL,21.974
MERC BENZ 300TE,21.974
MERC.BENZ 260E,20.600625
MERC.BENZ.300SE,21.974
MKC  AWD,15.338993506493509
MKC  FWD,14.330869565217393
MKC AWD,15.457900432900436
MKC FWD,14.330869565217393
MKS AWD,16.6705007518797
MKS FWD,16.33311799384826
MKT AWD,18.43135076252723
MKT FWD,16.85224060150376
MKT Hearse AWD,20.600625
MKT Livery AWD,17.588837719298247
MKT Livery FWD,14.672080745341617
MKX AWD,17.610741626794262
MKX FWD,16.15928061890263
MKZ AWD,15.700248802713306
MKZ FWD,14.644588489635368
MKZ Hybrid FWD,8.424531665702718
ML250 Bluetec 4matic,15.287400000000002
ML320,20.45251593137255
ML320 Bluetec,19.109250000000007
ML320 CDI 4matic,18.19928571428572
ML350,19.19762818627451
ML350 4matic,17.93269933317457
ML350 Bluetec,18.19928571428572
ML350 Bluetec 4matic,17.201202357425185
ML400 4matic,16.4805
ML430,21.516208333333335
ML450 Hybrid 4matic,14.98227272727273
ML500,23.543571428571425
ML500 4matic,23.543571428571425
ML55,23.543571428571425
ML55 AMG,23.543571428571425
ML550 4matic,21.2122962184874
ML63 AMG,25.025944444444445
MP4-12C Coupe,18.311666666666667
MP4-12C Spider,18.311666666666667
MPV,18.387321785701577
MPV 4WD,20.600625
MPV 4x4,21.63065625
MR2,14.327287202515464
MV-1,21.974
MV-1 CNG,0.143076923076923
MX-3,14.080888415913588
MX-5,13.662842051630436
MX-5 Miata,14.668183461466073
MX-6,15.005808072962509
Macan,14.98227272727273
Macan GTS,17.347894736842107
Macan S,17.347894736842107
Macan Turbo,17.347894736842107
Magnum,17.881903061224488
Magnum 2WD,16.82929365079365
Magnum AWD,18.311666666666667
Magnus,16.4805
Malibu,14.11505752297726
Malibu FFV,13.397525752508363
Malibu Hybrid,9.85407429618524
Malibu Limited,12.207777777777777
Malibu Maxx,15.941781784830985
Malibu eAssist,11.365862068965518
Marauder,19.388823529411766
Mariner 2WD,16.521804511278198
Mariner 4WD,16.541726636667427
Mariner 4WD FFV,16.4805
Mariner FWD,15.450352428006777
Mariner FWD FFV,15.695714285714288
Mariner Hybrid 4WD,11.781808520343
Mariner Hybrid FWD,10.3003125
Mark LT,23.229657142857143
Mark LT 4WD,23.543571428571425
Mark VII,18.11277686566386
Mark VIII,17.99040935672515
Marquis,17.680760504201682
Marquis Wagon,18.311666666666667
Matrix,12.757099109441162
Matrix AWD,13.543974545454546
Maxima,16.227618594568664
Maxima Wagon,18.580955882352942
Maybach S 600,21.974
Maybach S600,20.600625
Medallion Sedan,14.714732142857144
Medallion Wagon,14.714732142857144
Metris (Cargo Van),14.98227272727273
Metris (Passenger Van),14.98227272727273
Metro,9.605447414685223
Metro LSI,9.0446425622799
Metro LSI Convertible,9.947689189189187
Metro XFI,7.012978723404257
Milan,14.553631721384207
Milan AWD,16.76963157894737
Milan AWD FFV,16.088107142857144
Milan FFV,14.98227272727273
Milan FWD,13.205528846153848
Milan FWD FFV,14.330869565217393
Milan Hybrid FWD,8.451538461538462
Milan S,12.696088888888887
Milan S FWD,13.1844
Milano,18.336863318426786
Millenia,16.431450892857143
Mirage,12.120930461273632
Mirage G4,9.162903474903473
Mirage Wagon,12.550758201058201
Monaco,17.669152046783626
Mondial,29.96454545454546
Mondial T/Cabriolet,25.35461538461539
Mondial/Cabriolet,25.35461538461539
Montana AWD,18.311666666666667
Montana FWD,16.653978947368422
Montana SV6 AWD,19.388823529411766
Montana SV6 FWD,17.347894736842107
Montana SVX AWD,19.388823529411766
Montana SVX FWD,18.311666666666667
Monte Carlo,16.8243493575286
Montego AWD,17.347894736842107
Montego FWD,16.00962857142857
Monterey Wagon FWD,18.765206398348816
Montero,21.69301279797633
Montero 4WD,20.654482843137256
Montero Sport 2WD,18.417218421743698
Montero Sport 4WD,20.186592830882354
Morgan Plus 8,16.4805
Mountaineer 2WD,21.192633831310303
Mountaineer 2WD FFV,20.600625
Mountaineer 4WD,22.25194494047619
Mountaineer 4WD FFV,21.516208333333335
Mountaineer AWD,21.2873125
Mountaineer FFV 2WD,21.974
Mountaineer FFV 4WD,23.543571428571425
Mulsanne,25.095894819466253
Murano 2WD,16.4805
Murano AWD,16.191368421052633
Murano CrossCabriolet,17.347894736842107
Murano FWD,15.98109090909091
Murano Hybrid AWD,11.771785714285713
Murano Hybrid FWD,11.365862068965518
Murcielago,31.462772727272732
Murcielago Reventon,29.96454545454546
Murcielago Reventon Roadster,29.96454545454546
Murcielago Roadster,31.462772727272732
Mustang,17.086460422941414
Mustang Convertible,15.648045076726342
Mustang GT,19.388823529411766
Mustang Performance Package,15.817814364876385
Mustang S351,22.977620192307697
Mystique,14.646296036843593
NSX,18.173984962406017
NSX Hybrid,15.695714285714288
NV200 Cargo Van,13.459075
NV200 NYC Taxi,13.73375
NX,13.323176446138403
NX 200t,13.1844
NX 200t AWD,13.73375
NX 200t AWD F Sport,13.73375
NX 300h,9.988181818181818
NX 300h AWD,10.3003125
NX Coupe,13.323176446138403
Nativa 2WD,17.420582577767952
Nativa 2WD (Puerto Rico Only),17.540649122807018
Nativa 2WD(Puerto Rico Only),18.850245098039217
Nativa 4WD,19.173392156862747
Nativa 4WD (Puerto Rico Only),19.388823529411766
Navajo,19.72543504901961
Navajo 4x4,20.2729897875817
Navigator 2WD,23.91722254542843
Navigator 2WD FFV,20.600625
Navigator 4WD,24.305077928607343
Navigator 4WD FFV,21.974
Navigator L 2WD,19.388823529411766
Navigator L 4WD,20.600625
Navigator Limo. 2WD FFV,25.35461538461539
Neon,12.658935888804683
Neon/SRT-4/SX 2.0,13.312819480519481
New 911 Carrera,14.65657114624506
New 911 Carrera Cabriolet,14.65657114624506
New 911 Carrera S,14.98227272727273
New 911 Carrera S Cabriolet,14.98227272727273
New Beetle,13.287690067720215
New Beetle Convertible,14.498890222096744
New C70 Convertible,15.695714285714288
New GTI,14.80391233766234
New Golf,12.588721590909092
New Jetta,14.030546850079745
New Yorker,17.026990456911513
New Yorker Fifth Avenue/Imperial,17.829780701754387
New Yorker Turbo,16.4805
New Yorker/5th Avenue,17.347894736842107
New Yorker/LHS,17.588837719298247
Newport/Fifth Avenue,19.613231209150328
Ninety-Eight,17.17751362781955
Ninety-Eight Regency,17.24209833460463
Ninety-Eight/Touring,17.131046052631582
Nitro 2WD,18.151038011695906
Nitro 4WD,19.11953431372549
Niva,17.347894736842107
Nova,12.464322225563045
Nubira,14.639045299265954
Nubira Station Wagon,14.87153418972332
Nubira Wagon,14.057823073122531
Oasis,16.304955827067673
Odyssey,16.636431595851803
Omni,13.64057278266661
Optima,14.102255482829305
Optima (2006 New Model),13.56655652173913
Optima FE,11.832153846153847
Optima Hybrid,8.693616183315433
Optima Hybrid EX,8.908378378378377
Optra,14.819421936758895
Optra 5,14.76513833992095
Optra Wagon,15.220086580086582
Outback AWD,14.438313891990363
Outback Wagon AWD,15.744252608459654
Outlander 2WD,14.668466538764267
Outlander 4WD,15.169198434265963
Outlander Sport 2WD,12.553600933193792
Outlander Sport 4WD,12.94611356837607
Outlook AWD,17.829780701754387
Outlook FWD,17.347894736842107
P1,10.7943661125
PORSCHE 928 S4,21.974
PT Cruiser,15.810597559548578
PT Cruiser Convertible,15.741834935659309
Pacifica,14.98227272727273
Pacifica 2WD,18.92718487394958
Pacifica AWD,19.388823529411766
Pacifica FWD,18.850245098039217
Panamera,15.338993506493509
Panamera 4,15.695714285714288
Panamera 4S,16.63981740064447
Panamera 4S Executive,16.4805
Panamera GTS,17.347894736842107
Panamera S,16.63981740064447
Panamera S E-Hybrid,8.053724662068966
Panamera S Hybrid,13.1844
Panamera Turbo,18.311666666666667
Panamera Turbo Executive,18.311666666666667
Panamera Turbo S,18.311666666666667
Panamera Turbo S Executive,18.311666666666667
Panoz Roadster,14.98227272727273
Parisienne,18.141756597375792
Parisienne Wagon,19.877996848739496
Park Avenue,16.8153615735768
Park Ward,26.891258741258742
Pas-Syclone,22.758785714285715
Pas-Typhoon,23.543571428571425
Pas-typhoon,21.974
Paseo,12.307152127813634
Paseo Convertible,12.107344535691311
Passat,14.704615364331046
Passat 4motion,17.276272436140857
Passat Syncro,18.311666666666667
Passat Wagon,15.458959550939671
Passat Wagon 4motion,17.272059359629022
Passat Wagon Syncro,18.311666666666667
Passport 2WD,20.082855280748664
Passport 4WD,20.636530228758172
Pathfinder 2WD,20.138658818298072
Pathfinder 4WD,21.31215555426716
Pathfinder 4WD Platinum,15.695714285714288
Pathfinder Armada 2WD,23.543571428571425
Pathfinder Armada 4WD,23.543571428571425
Pathfinder FE 2WD,18.311666666666667
Pathfinder Hybrid 2WD,12.677307692307696
Pathfinder Hybrid 4WD,12.677307692307696
Pathfinder Van (cargo),21.974
Patriot 2WD,13.54531743812709
Patriot 4WD,14.679055365056552
Patriot FWD,13.491119516033839
Phaeton,23.0584703689168
Phantom,23.931652276295132
Phantom Coupe,23.543571428571425
Phantom Drophead Coupe,23.543571428571425
Phantom EWB,23.543571428571422
Pickup 2500 2WD,22.89007947567139
Pickup 2500 4WD,24.402601279531662
Pickup 2WD,15.46565262843589
Pickup 2WD 1-Ton,19.87354411764706
Pickup 4WD,18.874730766944165
Pilot 2WD,16.589556970489465
Pilot 4WD,17.857861879297175
Plus Eight,19.388823529411766
Pony Excel,12.872945156695158
Post Office DJ5 2WD,20.600625
Post Office DJ8 2WD,25.35461538461539
Postal Cab Chassis 2WD,21.32770588235294
Postal Vehicle,21.974
Power Ram 50 4WD,19.34073616946779
Power Ram 50 Pickup 4WD,17.5659366428071
Power Ram50 4WD,19.001720281862745
Precis,12.37786259375545
Prelude,15.16168186120298
Premier,16.42519263357257
Previa,18.850245098039217
Previa All-Trac,19.388823529411766
Prius,7.020054192118157
Prius Eco,5.885892857142856
Prius Plug-in Hybrid,4.739011089765906
Prius c,6.5922
Prius v,7.87975900116144
Prizm,12.590637372501922
Probe,15.47391192815761
Promaster City,13.73375
Protege,13.160109843956993
Protege/Protege 5,13.819052795031057
Protege/Protege MPS,12.979148351648352
Prowler,18.580955882352942
Pulsar NX,13.954728802910648
Pulsar/Pulsar-NX,12.31775301724138
Q,17.347894736842107
Q3,14.330869565217393
Q3 quattro,14.330869565217393
Q40,14.98227272727273
Q40 AWD,16.4805
Q45,18.755201845444063
Q45 Full-Active Suspension,21.42465
Q45 Sport,18.311666666666667
Q5,15.17333687182383
Q5 Hybrid,12.677307692307696
Q50,13.779682274247493
Q50 AWD,14.566098484848487
Q50 Hybrid,10.750720430107526
Q50 Hybrid AWD,11.24859523809524
Q50S,14.330869565217393
Q50S AWD,15.695714285714288
Q50S Hybrid,10.987
Q50S Hybrid AWD,11.771785714285713
Q50S Red Sport,14.98227272727273
Q50S Red Sport  AWD,14.98227272727273
Q50a,14.330869565217393
Q50a AWD,14.98227272727273
Q60,14.907361363636365
Q60 AWD,15.065507575757577
Q60 AWD Coupe,16.4805
Q60 Convertible,16.914197368421053
Q60 Coupe,15.731386363636364
Q60S Red Sport,14.98227272727273
Q60S Red Sport AWD,15.695714285714288
Q7,19.487848897134615
Q70,16.521804511278198
Q70 AWD,17.396083333333333
Q70 Hybrid,10.632580645161289
QC Car,17.347894736842107
QX30,12.207777777777777
QX30 AWD,13.1844
QX4 2WD,21.516208333333335
QX4 4WD,21.974
QX50,16.4805
QX50 AWD,16.4805
QX56 2WD,22.660687499999998
QX56 4WD,22.660687499999998
QX60 AWD,15.220086580086582
QX60 FWD,14.54800395256917
QX60 Hybrid AWD,12.677307692307698
QX60 Hybrid FWD,12.677307692307698
QX70 AWD,18.769458333333336
QX70 RWD,17.347894736842107
QX80 2WD,20.600625
QX80 4WD,21.05841666666667
QX80 4WD (over 6000 lbs curb weight),21.974
Quantum,17.218532666792427
Quantum Syncro Wagon,19.388823529411766
Quantum Wagon,16.097041924459244
Quattro,19.388823529411766
Quattroporte,26.702836996336995
Quattroporte GTS,19.994724264705884
Quattroporte S,18.311666666666667
Quattroporte SQ4 V6,18.311666666666667
Quattroporte/QP Sport GT,24.449093406593406
Quest,17.378472175556308
R10 Pickup 2WD,21.7716438940961
R10 Suburban 2WD,23.593354557207498
R15 Pickup 2WD,21.7716438940961
R15 Suburban 2WD,23.593354557207498
R1500 Suburban 2WD,23.314361667744024
R20 (C20) Pickup 2WD,23.04138422753717
R25 Pickup 2WD,23.04138422753717
R32,16.914197368421053
R320 Bluetec,19.109250000000007
R320 CDI 4matic,18.19928571428572
R350,19.994724264705884
R350 4matic,19.946636904761906
R350 Bluetec,19.109250000000007
R350 Bluetec 4matic,19.109250000000007
R500,23.543571428571425
R500 4matic,23.543571428571425
R63 AMG,27.4675
R8,21.891366680672267
R8 Spyder,21.933267177459218
RAV4,12.804080769230772
RAV4 2WD,14.243299982626072
RAV4 4WD,15.213092055003823
RAV4 AWD,13.1844
RAV4 Hybrid AWD,10.14424715909091
RAV4 LE/XLE,12.677307692307698
RAV4 Limited AWD,13.184400000000002
RAV4 Limited AWD/SE AWD,13.459075
RAV4 Soft Top 2WD,14.330869565217393
RAV4 Soft Top 4WD,15.338993506493509
RC 200t,12.677307692307696
RC 300 AWD,15.695714285714288
RC 350,14.98227272727273
RC 350 AWD,15.695714285714288
RC F,17.347894736842107
RDX 2WD,14.91580301685892
RDX 4WD,16.401645933014358
RDX AWD,14.98227272727273
RDX FWD,14.330869565217393
RL,17.371989035087722
RLX,13.883029891304348
RLX Hybrid,11.11328735632184
RS 5,18.311666666666667
RS 5 Cabriolet,18.311666666666667
RS 7,17.829780701754387
RS4,21.974
RS4 Cabriolet,23.543571428571425
RS6,20.600625
RSX,13.314725172798218
RX 300,17.926157894736843
RX 300 4WD,18.311666666666667
RX 330 2WD,16.76963157894737
RX 330 4WD,17.669152046783626
RX 350,15.240766045548655
RX 350 2WD,16.284303571428573
RX 350 4WD,17.347894736842107
RX 350 AWD,15.994062573789847
RX 400h 2WD,12.689828490028491
RX 400h 4WD,12.846338461538465
RX 450h,10.987
RX 450h AWD,11.271146551724138
RX-7,18.90596010818121
RX-8,17.950252192982457
Rabbit,14.358011363636365
Raider,20.993017857142856
Raider 4WD,21.05841666666667
Raider Pickup 2WD,20.53666881127451
Raider Pickup 4WD,21.679705357142858
Rainier 2WD,20.297674632352944
Rainier AWD,20.94396875
Rally G15/25 2WD,23.882563634894517
Rally G15/25 2WD (passenger),27.4675
Rally G35 2WD,25.35461538461539
Ram 1500 Pickup 2WD,23.239824053927677
Ram 1500 Pickup 2WD FFV,21.974
Ram 1500 Pickup 4WD,24.655437926297843
Ram 1500 Pickup 4WD FFV,21.974
Ram 2500 Pickup 2WD,25.731916208791215
Ram 2500 Pickup 4WD,27.115352564102565
Ram 50 Pickup 2WD,16.10737322389472
Ram Van 1500 2WD,24.382017704517704
Ram Van 2500 2WD,24.78447191697192
